Bug,FileName,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,File_method,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,File_class,CountClassBase_class,CountClassCoupled_class,CountClassDerived_class,MaxInheritanceTree_class,PercentLackOfCohesion_class,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/ByteArrayRef.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,,,,2.0,2.0,1.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,42.0,5.0,10.0,5.0,2.0,27.0,,,,,,4.0,7.0,5.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,2.7,2.0,2.0,2.0,2.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/ByteArrayRef.java,31.0,55.5,80.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/ByteArrayRef.java,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyArray.java,19.0,1.0,13.0,5.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,8.0,,,,8.0,8.0,6.0,,,,8.0,,,0.0,,3.0,1.0,4.0,,230.0,24.0,119.0,31.0,74.0,87.0,,,,,,63.0,89.0,31.0,,62.0,,,,,,,7.0,7.0,11.0,11.0,3.0,,0.0,3.0,,0.0,,0.73,25.0,25.0,30.0,30.0,10.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyArray.java,3.0,6.285714285714286,11.0,2.0,5.142857142857143,10.0,1.0,4.714285714285714,11.0,0.0,1.1428571428571428,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyArray.java,1.0,7.0,0.0,3.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyBinary.java,7.0,0.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,4.0,,,,4.0,3.0,0.0,,,,4.0,,,0.0,,0.0,0.0,4.0,,64.0,8.0,37.0,19.0,19.0,19.0,,,,,,24.0,30.0,18.0,,18.0,,,,,,,3.0,3.0,4.0,4.0,1.0,,0.0,1.0,,0.0,,0.51,7.0,7.0,8.0,8.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyBinary.java,5.0,6.0,7.0,4.0,4.5,5.0,1.0,1.5,2.0,0.0,0.5,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyBinary.java,1.0,7.0,1.0,3.0,0.0,5,5,2,0,2,4,4,49,49,152,11,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyBoolean.java,15.0,0.0,15.0,0.0,3.0,3.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,86.0,6.0,50.0,10.0,33.0,30.0,,,,,,19.0,29.0,8.0,,22.0,,,,,,,7.0,7.0,20.0,20.0,1.0,,0.0,4.0,,0.0,,0.6,9.0,9.0,22.0,22.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyBoolean.java,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,4.0,4.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyBoolean.java,1.0,4.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyByte.java,12.0,0.0,7.0,6.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,5.0,,,,5.0,3.0,0.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,106.0,8.0,39.0,13.0,19.0,59.0,,,,,,18.0,27.0,11.0,,17.0,,,,,,,3.0,3.0,3.0,3.0,1.0,,0.0,1.0,,0.0,,1.51,8.0,8.0,8.0,8.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyByte.java,4.0,7.0,9.0,2.0,3.333333333333333,6.0,1.0,2.0,3.0,0.0,0.6666666666666666,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyByte.java,1.0,7.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyDate.java,10.0,0.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,4.0,,,,4.0,3.0,0.0,,,,4.0,,,0.0,,0.0,0.0,4.0,,86.0,8.0,38.0,20.0,15.0,40.0,,,,,,23.0,29.0,18.0,,13.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,1.05,5.0,5.0,5.0,5.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyDate.java,5.0,5.0,5.0,5.0,5.5,6.0,1.0,1.5,2.0,0.0,0.5,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyDate.java,1.0,13.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyDouble.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,67.0,7.0,39.0,15.0,20.0,21.0,,,,,,22.0,28.0,13.0,,16.0,,,,,,,4.0,4.0,4.0,4.0,1.0,,0.0,1.0,,0.0,,0.54,6.0,6.0,6.0,6.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyDouble.java,13.0,13.0,13.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyDouble.java,1.0,11.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyFactory.java,24.0,0.0,15.0,10.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,15.0,0.0,16.0,,,,16.0,1.0,0.0,,,,16.0,,,0.0,,1.0,0.0,15.0,,485.0,27.0,285.0,123.0,157.0,173.0,,,,,,128.0,156.0,87.0,,82.0,,,,,,,18.0,4.0,18.0,4.0,1.0,,0.0,2.0,,0.0,,0.61,57.0,26.0,57.0,26.0,16.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyFactory.java,5.0,13.466666666666669,41.0,2.0,6.066666666666666,19.0,1.0,3.733333333333333,18.0,0.0,0.6,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyFactory.java,1.0,75.0,0.0,1.0,0.0,0,0,1,0,1,1,1,0,0,11,11,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyFloat.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,67.0,7.0,39.0,15.0,20.0,21.0,,,,,,22.0,28.0,13.0,,16.0,,,,,,,4.0,4.0,4.0,4.0,1.0,,0.0,1.0,,0.0,,0.54,6.0,6.0,6.0,6.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyFloat.java,13.0,13.0,13.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyFloat.java,1.0,11.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveChar.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,4.0,,,,4.0,4.0,1.0,,,,4.0,,,0.0,,0.0,0.0,4.0,,79.0,10.0,46.0,19.0,24.0,23.0,,,,,,27.0,34.0,17.0,,19.0,,,,,,,3.0,3.0,3.0,3.0,1.0,,0.0,2.0,,0.0,,0.5,6.0,6.0,6.0,6.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveChar.java,4.0,7.0,10.0,1.0,6.0,11.0,1.0,2.0,3.0,0.0,1.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveChar.java,1.0,14.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveDecimal.java,12.0,0.0,9.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,6.0,,,,6.0,5.0,2.0,,,,6.0,,,0.0,,1.0,0.0,5.0,,114.0,12.0,71.0,30.0,36.0,31.0,,,,,,42.0,53.0,27.0,,30.0,,,,,,,3.0,3.0,3.0,3.0,1.0,,0.0,1.0,,0.0,,0.44,10.0,10.0,10.0,10.0,6.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveDecimal.java,3.0,5.0,7.0,1.0,3.75,7.0,1.0,1.75,3.0,0.0,0.5,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveDecimal.java,1.0,16.0,0.0,3.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveIntervalDayTime.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,5.0,,,,5.0,4.0,0.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,65.0,9.0,39.0,19.0,15.0,17.0,,,,,,21.0,28.0,16.0,,13.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,0.44,6.0,6.0,6.0,6.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveIntervalDayTime.java,2.0,3.333333333333333,4.0,1.0,4.0,6.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveIntervalDayTime.java,1.0,11.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveIntervalYearMonth.java,6.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,5.0,,,,5.0,4.0,0.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,66.0,9.0,40.0,20.0,15.0,17.0,,,,,,21.0,28.0,16.0,,13.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,0.42,6.0,6.0,6.0,6.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveIntervalYearMonth.java,2.0,3.6666666666666665,5.0,1.0,4.0,6.0,1.0,1.3333333333333333,2.0,0.0,0.3333333333333333,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveIntervalYearMonth.java,1.0,11.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveVarchar.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,4.0,,,,4.0,4.0,1.0,,,,4.0,,,0.0,,0.0,0.0,4.0,,79.0,10.0,46.0,19.0,24.0,23.0,,,,,,27.0,34.0,17.0,,19.0,,,,,,,3.0,3.0,3.0,3.0,1.0,,0.0,2.0,,0.0,,0.5,6.0,6.0,6.0,6.0,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveVarchar.java,4.0,7.0,10.0,1.0,6.0,11.0,1.0,2.0,3.0,0.0,1.0,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyHiveVarchar.java,1.0,14.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyInteger.java,24.0,1.0,14.0,9.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,5.0,0.0,8.0,,,,8.0,3.0,0.0,,,,8.0,,,0.0,,1.0,0.0,7.0,,238.0,17.0,122.0,27.0,75.0,99.0,,,,,,50.0,80.0,24.0,,58.0,,,,,,,10.0,10.0,10.0,10.0,4.0,,0.0,3.0,,0.0,,0.81,29.0,29.0,31.0,31.0,11.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyInteger.java,4.0,8.333333333333334,13.0,1.0,2.6666666666666665,6.0,1.0,26.0,117.0,0.0,1.3333333333333333,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyInteger.java,1.0,9.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyLong.java,23.0,1.0,14.0,9.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,5.0,0.0,8.0,,,,8.0,3.0,0.0,,,,8.0,,,0.0,,1.0,0.0,7.0,,237.0,18.0,118.0,27.0,72.0,101.0,,,,,,49.0,78.0,24.0,,56.0,,,,,,,9.0,9.0,10.0,10.0,4.0,,0.0,3.0,,0.0,,0.86,28.0,28.0,31.0,31.0,11.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyLong.java,4.0,7.333333333333333,11.0,1.0,2.6666666666666665,6.0,1.0,17.0,63.0,0.0,1.3333333333333333,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyLong.java,1.0,9.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyMap.java,23.0,1.0,16.0,7.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,11.0,,,,11.0,11.0,10.0,,,,11.0,,,0.0,,3.0,4.0,4.0,,363.0,30.0,201.0,57.0,130.0,132.0,,,,,,115.0,154.0,58.0,,110.0,,,,,,,11.0,11.0,16.0,16.0,5.0,,0.0,4.0,,0.0,,0.66,39.0,39.0,45.0,45.0,20.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyMap.java,3.0,8.0,13.0,1.0,6.6,18.0,1.0,6.9,23.0,0.0,1.2,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyMap.java,1.0,14.0,2.0,3.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyNonPrimitive.java,8.0,0.0,6.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,3.0,,,,5.0,,,0.0,,0.0,3.0,2.0,,79.0,8.0,38.0,17.0,15.0,33.0,,,,,,19.0,25.0,12.0,,13.0,,,,,,,1.0,1.0,3.0,3.0,1.0,,0.0,0.0,,0.0,,0.87,5.0,5.0,8.0,8.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyNonPrimitive.java,3.0,7.25,9.0,3.0,3.75,5.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyNonPrimitive.java,1.0,4.0,4.0,2.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyObject.java,6.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,6.0,,,,7.0,7.0,2.0,,,,7.0,,,0.0,,0.0,3.0,4.0,,77.0,11.0,32.0,16.0,8.0,34.0,,,,,,12.0,20.0,12.0,,8.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,1.06,8.0,8.0,8.0,8.0,6.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyObject.java,0.0,5.666666666666667,15.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.1666666666666666,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyObject.java,2.0,3.0,2.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyObjectBase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,3.0,3.0,0.0,,,,3.0,,,3.0,,0.0,0.0,0.0,,49.0,6.0,6.0,5.0,0.0,37.0,,,,,,4.0,5.0,5.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,6.17,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyObjectBase.java,3.0,7.0,9.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyPrimitive.java,7.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,7.0,,,,7.0,7.0,1.0,,,,7.0,,,0.0,,0.0,2.0,5.0,,90.0,15.0,55.0,22.0,22.0,20.0,,,,,,22.0,35.0,18.0,,19.0,,,,,,,4.0,4.0,5.0,5.0,4.0,,0.0,2.0,,0.0,,0.36,15.0,15.0,16.0,16.0,10.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyPrimitive.java,2.0,14.8,51.0,1.0,2.4,4.0,1.0,2.0,4.0,0.0,0.6,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyPrimitive.java,1.0,8.0,17.0,2.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazySerDeParameters.java,12.0,1.0,9.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,4.0,15.0,,,,15.0,15.0,13.0,,,,15.0,,,0.0,,1.0,0.0,14.0,,277.0,46.0,182.0,74.0,98.0,52.0,,,,,,110.0,144.0,73.0,,85.0,,,,,,,8.0,8.0,10.0,10.0,1.0,,0.0,3.0,,0.0,,0.29,33.0,33.0,38.0,38.0,15.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazySerDeParameters.java,1.0,13.571428571428571,28.0,1.0,2.2142857142857144,11.0,1.0,8.928571428571429,96.0,0.0,0.3571428571428571,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazySerDeParameters.java,2.0,21.0,1.0,1.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyShort.java,12.0,0.0,7.0,6.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,5.0,,,,5.0,3.0,0.0,,,,5.0,,,0.0,,0.0,0.0,5.0,,106.0,8.0,39.0,13.0,19.0,59.0,,,,,,18.0,27.0,11.0,,17.0,,,,,,,3.0,3.0,3.0,3.0,1.0,,0.0,1.0,,0.0,,1.51,8.0,8.0,8.0,8.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyShort.java,4.0,6.666666666666667,9.0,2.0,3.333333333333333,6.0,1.0,2.0,3.0,0.0,0.6666666666666666,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyShort.java,1.0,7.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazySimpleSerDe.java,23.0,1.0,16.0,5.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,14.0,,,,14.0,12.0,10.0,,,,14.0,,,0.0,,0.0,3.0,11.0,,437.0,44.0,286.0,116.0,159.0,107.0,,,,,,140.0,176.0,84.0,,106.0,,,,,,,17.0,13.0,17.0,13.0,7.0,,0.0,4.0,,0.0,,0.37,39.0,35.0,41.0,37.0,20.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazySimpleSerDe.java,1.0,5.916666666666667,23.0,1.0,8.25,26.0,1.0,3.333333333333333,17.0,0.0,0.75,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazySimpleSerDe.java,2.0,48.0,2.0,3.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0
